Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation GUID	d99c451c-32a2-43d1-acad-d5a8aef429a7
Plate Name	Feeder free HiPSCi 21.05.14
Measurement	Measurement1
Evaluation	Evaluation1
Population	Population - Clumped Nuclei Selected

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Compound	Concentration	Cell Type	Cell Count	Clumped Nuclei Selected - Number of Nuclei Selected- per Object 	Clumped Nuclei Selected - Intensity Nucleus DAPI Mean- Sum per Object 	Clumped Nuclei Selected - Intensity Nucleus Alexa 488 Mean- Sum per Object 	Clumped Nuclei Selected - Cell Area [µm²]- Sum per Object 	Clumped Nuclei Selected - Cell Roundness- Mean per Object 	Clumped Nuclei Selected - Cell Ratio Width to Length- Mean per Object 	
3	9	1	0	8	23	252	470	[223,456,272,483]					1	3629	2339	646	0.689181	0.320312	
3	9	1	0	8	24	325	587	[263,574,404,652]					4	16011	6072	2905	0.672678	0.397402	
3	9	1	0	8	25	350	780	[189,613,480,817]					13	55720	24372	13639	0.720336	0.454681	
3	9	1	0	8	26	659	636	[639,618,677,653]					2	8458	7045	912	0.794008	0.506805	
3	9	1	0	8	27	717	824	[703,811,732,839]					1	4107	1404	599	0.968685	0.800943	
3	9	1	0	8	28	396	891	[376,864,414,923]					1	5472	1509	1354	0.813772	0.497934	
3	9	1	0	8	29	438	943	[411,883,629,982]					8	39048	12876	7069	0.778884	0.463081	
3	9	1	0	8	30	758	919	[717,892,796,940]					3	16977	7213	1761	0.79152	0.54448	
3	9	1	0	8	31	439	905	[429,898,454,917]					1	5093	1376	285	0.834102	0.431453	
3	9	1	0	8	32	149	918	[137,906,163,933]					1	5450	2134	534	0.945837	0.764494	
3	9	1	0	8	33	866	965	[831,910,918,1016]					2	4971	3492	4538	0.652144	0.422883	
3	9	1	0	8	34	267	929	[259,919,282,945]					1	3540	2970	369	0.861002	0.579959	
3	9	1	0	8	35	667	960	[641,937,687,982]					1	7834	1616	1300	0.896426	0.746156	
3	9	1	0	8	36	1010	982	[937,953,1051,1014]					2	6059	4390	2961	0.593092	0.337794	
3	9	1	0	9	1	447	56	[418,6,506,118]					4	19784	8571	4378	0.783961	0.498263	
3	9	1	0	9	2	543	88	[528,61,601,163]					2	5497	3342	1875	0.717817	0.318955	
3	9	1	0	9	3	126	81	[87,63,152,103]					1	3088	1406	994	0.647563	0.277326	
3	9	1	0	9	4	1104	100	[1081,74,1126,131]					1	4960	2257	1799	0.825011	0.693015	
3	9	1	0	9	5	668	107	[633,81,839,233]					7	19553	10055	6744	0.739708	0.425686	
3	9	1	0	9	6	218	189	[176,158,249,227]					1	2334	1342	1992	0.610483	0.368358	
3	9	1	0	9	7	141	203	[126,186,157,221]					1	3024	1371	617	0.796491	0.426838	
3	9	1	0	9	8	516	209	[493,186,549,243]					1	2731	1357	1415	0.656502	0.516063	
3	9	1	0	9	9	944	270	[894,254,982,291]					1	3815	3214	1595	0.586624	0.324772	
3	9	1	0	9	10	678	288	[659,269,709,308]					1	1801	1835	1116	0.718521	0.460933	
3	9	1	0	9	11	1152	312	[1140,294,1165,327]					1	4024	1399	528	0.898593	0.511124	
3	9	1	0	9	12	717	373	[674,298,790,401]					4	18712	7974	2860	0.731566	0.395237	
3	9	1	0	9	13	1180	464	[1120,330,1315,520]					13	38561	19005	13461	0.751938	0.484897	
3	9	1	0	9	14	59	387	[35,344,78,412]					1	3416	2686	1334	0.646588	0.404253	
3	9	1	0	9	15	953	407	[913,353,986,438]					2	3711	3774	3709	0.687963	0.422657	
3	9	1	0	9	16	205	398	[168,371,275,519]					4	13320	5713	3662	0.718583	0.395106	
3	9	1	0	9	17	342	469	[316,446,366,488]					1	2200	1351	843	0.598817	0.312231	
3	9	1	0	9	18	1047	461	[1031,447,1074,475]					1	2853	2117	730	0.743231	0.455021	
3	9	1	0	9	19	898	506	[884,471,949,525]					4	16774	6303	1526	0.770668	0.481487	
3	9	1	0	9	20	410	501	[386,488,439,513]					1	2039	1337	795	0.686178	0.358213	
3	9	1	0	9	21	336	572	[262,507,365,615]					4	11062	7055	2974	0.793103	0.458204	
3	9	1	0	9	22	1318	731	[1234,561,1344,798]					8	24933	16741	6837	0.786637	0.469624	
3	9	1	0	9	23	447	604	[419,570,483,629]					3	11953	6856	1247	0.843168	0.527342	
3	9	1	0	9	24	577	612	[538,591,608,665]					2	9487	2860	2312	0.676435	0.479493	
3	9	1	0	9	25	1148	808	[1085,598,1250,967]					8	29936	19341	11530	0.689851	0.38439	
3	9	1	0	9	26	83	661	[44,617,128,772]					4	17429	6475	7920	0.695908	0.497036	
3	9	1	0	9	27	888	847	[759,693,929,903]					16	53919	27818	15455	0.75992	0.490628	
3	9	1	0	9	28	398	812	[362,790,416,825]					1	1571	1337	921	0.697273	0.322666	
3	9	1	0	9	29	568	849	[534,802,588,922]					1	2739	1337	1428	0.377481	0.108009	
3	9	1	0	9	30	434	811	[427,803,442,824]					1	5000	1366	253	0.955016	0.629317	
3	9	1	0	9	31	322	824	[306,807,339,847]					1	3476	1368	780	0.774057	0.406853	
3	9	1	0	9	32	108	905	[72,889,150,928]					1	3276	1369	1303	0.567698	0.284719	
3	9	1	0	9	33	719	977	[679,917,734,1007]					2	6321	4454	1248	0.672115	0.352131	
3	9	1	0	9	34	282	994	[259,950,294,1005]					1	4253	1684	750	0.596234	0.282804	
3	10	1	0	1	1	120	19	[83,3,182,73]					2	5053	3001	2873	0.717	0.380399	
3	10	1	0	1	2	361	39	[355,31,367,45]					1	2764	1505	137	0.982889	0.724491	
3	10	1	0	1	3	546	99	[531,75,565,127]					1	4637	1889	1137	0.813688	0.514341	
3	10	1	0	1	4	269	171	[245,131,291,186]					1	1923	1711	966	0.625472	0.309889	
3	10	1	0	1	5	1305	200	[1265,153,1338,241]					2	5546	4194	2537	0.699856	0.444456	
3	10	1	0	1	6	95	420	[21,231,449,524]					29	100575	51028	31384	0.747141	0.471404	
3	10	1	0	1	7	922	326	[812,278,964,366]					4	10027	8094	4564	0.66673	0.40815	
3	10	1	0	1	8	978	317	[972,311,985,324]					1	6044	1469	152	0.98362	0.766261	
3	10	1	0	1	9	551	378	[528,346,590,405]					1	4653	1439	1707	0.701916	0.429698	
3	10	1	0	1	10	485	410	[442,366,512,519]					6	19604	10164	4170	0.744061	0.413263	
3	10	1	0	1	11	1295	431	[1271,418,1315,456]					1	3028	1465	887	0.810333	0.464267	
3	10	1	0	1	12	501	462	[479,427,526,497]					1	4164	1579	1031	0.588078	0.185968	
3	10	1	0	1	13	941	497	[911,469,964,525]					2	8669	2848	1331	0.763813	0.496943	
3	10	1	0	1	14	770	581	[735,567,821,601]					2	10654	2885	1533	0.695122	0.359214	
3	10	1	0	1	15	359	621	[169,576,411,764]					16	64178	29416	12823	0.760309	0.482438	
3	10	1	0	1	16	1324	665	[1303,644,1349,691]					1	6606	2058	1466	0.935804	0.724286	
3	10	1	0	1	17	539	681	[521,660,556,700]					1	7552	4805	1019	0.936602	0.708599	
3	10	1	0	1	18	1244	719	[1232,698,1261,751]					1	2768	1432	838	0.708563	0.352934	
3	10	1	0	1	19	1136	817	[1010,708,1184,976]					12	46284	24315	13039	0.73903	0.439539	
3	10	1	0	1	20	825	756	[818,750,835,763]					1	3044	1419	185	0.937756	0.635441	
3	10	1	0	1	21	1251	794	[1233,776,1277,829]					1	2280	1438	1228	0.708156	0.457857	
3	10	1	0	1	22	631	824	[565,778,660,850]					2	8298	2811	2275	0.695273	0.405698	
3	10	1	0	1	23	129	937	[73,792,455,1021]					37	107792	63052	43959	0.75002	0.487854	
3	10	1	0	1	24	1291	813	[1197,792,1312,964]					6	20816	9642	4066	0.798899	0.517965	
3	10	1	0	1	25	925	854	[892,833,950,867]					2	5483	3342	748	0.705271	0.405086	
3	10	1	0	1	26	1087	878	[1074,850,1100,902]					1	3364	1442	672	0.706099	0.306536	
3	10	1	0	1	27	585	922	[520,863,708,975]					8	32822	16585	6179	0.774764	0.460385	
3	10	1	0	1	28	508	956	[466,894,547,1015]					3	16178	4498	2848	0.700071	0.372424	
3	10	1	0	2	1	827	71	[765,36,896,149]					3	12360	6360	4230	0.686799	0.371871	
3	10	1	0	2	2	265	72	[252,60,280,84]					1	1527	1698	444	0.979509	0.658898	
3	10	1	0	2	3	249	158	[203,84,282,193]					4	14658	9869	3869	0.78422	0.498712	
3	10	1	0	2	4	1181	155	[1145,84,1293,254]					10	33535	16024	7089	0.803492	0.529146	
3	10	1	0	2	5	815	267	[655,201,898,292]					7	33497	13270	6257	0.784061	0.479896	
3	10	1	0	2	6	98	269	[37,223,117,287]					3	10752	4785	2515	0.817451	0.516969	
3	10	1	0	2	7	1140	402	[894,288,1159,448]					6	17931	9680	5766	0.665284	0.35881	
3	10	1	0	2	8	687	483	[633,329,753,543]					8	42454	13940	6525	0.771321	0.468127	
3	10	1	0	2	9	387	345	[326,331,408,361]					1	1828	2466	1227	0.592805	0.274944	
3	10	1	0	2	10	938	422	[893,368,992,488]					4	15489	6942	4139	0.705362	0.352063	
3	10	1	0	2	11	286	437	[255,416,306,454]					1	1935	2400	1106	0.772059	0.503401	
3	10	1	0	2	12	769	486	[735,450,815,544]					2	12807	3722	2702	0.791384	0.513353	
3	10	1	0	2	13	968	599	[736,532,1120,729]					24	82704	35972	22655	0.74452	0.484244	
3	10	1	0	2	14	572	581	[546,563,609,620]					1	2671	1304	1460	0.651278	0.360433	
3	10	1	0	2	15	222	637	[115,567,291,758]					14	39892	19290	13117	0.758292	0.470876	
3	10	1	0	2	16	306	837	[268,568,420,958]					13	39621	22625	17597	0.710651	0.438144	
3	10	1	0	2	17	464	622	[432,584,477,739]					2	5554	2991	2435	0.574159	0.261419	
3	10	1	0	2	18	586	845	[494,667,652,999]					21	74238	36186	20649	0.750431	0.443726	
3	10	1	0	2	19	111	705	[96,693,124,719]					1	2669	1328	492	0.929397	0.562226	
3	10	1	0	2	20	1277	771	[1175,706,1316,840]					7	21274	12518	8362	0.717148	0.4173	
3	10	1	0	2	21	1129	744	[1119,733,1138,757]					1	4743	1381	344	0.936856	0.67274	
3	10	1	0	2	22	218	814	[83,747,249,882]					3	8273	3981	4799	0.563105	0.260868	
3	10	1	0	2	23	930	795	[913,763,954,818]					1	2931	1314	1352	0.727828	0.460618	
3	10	1	0	2	24	886	882	[847,822,926,936]					4	16349	7188	5175	0.734596	0.479459	
3	10	1	0	2	25	1058	865	[1040,847,1077,893]					1	7682	1873	1311	0.934412	0.737154	
3	10	1	0	2	26	164	918	[128,876,199,957]					3	8430	5047	1555	0.802768	0.425543	
3	10	1	0	2	27	420	966	[387,938,458,1012]					2	5704	2683	2318	0.846275	0.604784	
3	10	1	0	2	28	1260	980	[1233,944,1322,1017]					5	12584	7255	3370	0.814499	0.505536	
3	10	1	0	3	1	1263	144	[1130,2,1336,179]					16	47923	30151	13393	0.781945	0.487001	
3	10	1	0	3	2	1232	14	[1221,3,1246,25]					1	2482	1471	436	0.837283	0.569079	
3	10	1	0	3	3	201	25	[188,11,228,44]					1	3721	1445	665	0.776174	0.395285	
3	10	1	0	3	4	1005	121	[673,11,1077,295]					30	102229	58994	36689	0.741348	0.454325	
3	10	1	0	3	5	1259	36	[1245,22,1276,51]					1	2976	1489	622	0.936711	0.760088	
3	10	1	0	3	6	382	69	[342,50,409,105]					2	4183	3173	1158	0.681455	0.401555	
3	10	1	0	3	7	439	210	[389,177,488,288]					5	13423	9366	4283	0.702266	0.397855	
3	10	1	0	3	8	1322	218	[1178,189,1347,350]					8	35070	19259	5368	0.814364	0.478947	
3	10	1	0	3	9	495	527	[292,231,562,588]					16	64294	30094	18882	0.730989	0.438909	
3	10	1	0	3	10	273	281	[263,271,287,292]					1	4021	1532	389	0.971044	0.749429	
3	10	1	0	3	11	583	345	[567,282,603,366]					1	5588	2006	1617	0.645052	0.274828	
3	10	1	0	3	12	877	356	[774,283,946,456]					8	29016	12369	9382	0.706024	0.449201	
3	10	1	0	3	13	54	329	[35,313,71,345]					2	8535	2878	828	0.810804	0.492998	
3	10	1	0	3	14	1305	353	[1288,338,1323,391]					1	2866	1458	1051	0.675543	0.46884	
3	10	1	0	3	15	588	472	[460,368,636,510]					4	14562	5642	3123	0.707796	0.366107	
3	10	1	0	3	16	1224	491	[1110,422,1296,606]					13	39007	28924	8882	0.7943	0.48782	
3	10	1	0	3	17	980	527	[926,504,1006,552]					1	2051	1401	1680	0.549055	0.313847	
3	10	1	0	3	18	606	540	[598,533,617,548]					1	3525	1412	218	0.959691	0.67031	
3	10	1	0	3	19	232	549	[220,535,243,564]					1	4069	7435	500	0.938271	0.6233	
3	10	1	0	3	20	1087	817	[926,653,1202,923]					14	51062	30761	13432	0.752095	0.458801	
3	10	1	0	3	21	61	692	[37,657,106,721]					2	9772	4384	1770	0.663522	0.414743	
3	10	1	0	3	22	526	727	[495,662,563,778]					2	11559	3941	2760	0.764524	0.439354	
3	10	1	0	3	23	622	746	[610,696,676,794]					2	4718	2736	1203	0.454086	0.202346	
3	10	1	0	3	24	728	741	[710,722,745,767]					2	11345	2872	1073	0.874687	0.596717	
3	10	1	0	3	25	1262	756	[1214,744,1291,778]					1	1767	1426	1044	0.50553	0.285637	
3	10	1	0	3	26	43	794	[24,762,63,858]					2	5993	3589	1555	0.708739	0.366921	
3	10	1	0	3	27	275	832	[146,775,328,884]					4	20313	7239	4640	0.684316	0.376057	
3	10	1	0	3	28	239	850	[227,839,254,863]					1	5668	1396	508	0.947071	0.805477	
3	10	1	0	3	29	814	905	[765,874,866,929]					3	8385	4388	1756	0.716269	0.413557	
3	10	1	0	3	30	644	935	[615,907,663,957]					2	13770	4128	1228	0.831805	0.516368	
3	10	1	0	3	31	799	958	[744,931,867,993]					2	12470	5911	4035	0.710774	0.426843	
3	10	1	0	4	1	510	51	[426,29,561,110]					5	20028	9424	4900	0.783737	0.454256	
3	10	1	0	4	2	1158	65	[1147,32,1172,108]					2	7194	2729	1060	0.679763	0.403316	
3	10	1	0	4	3	571	130	[518,33,718,261]					12	40046	21965	14446	0.701731	0.445415	
3	10	1	0	4	4	1016	69	[937,40,1131,130]					8	26390	11928	6458	0.754237	0.461293	
3	10	1	0	4	5	802	91	[776,79,817,104]					1	4070	4314	696	0.8573	0.499853	
3	10	1	0	4	6	366	140	[326,117,466,168]					3	9463	5145	3201	0.714925	0.495586	
3	10	1	0	4	7	1117	371	[1084,227,1212,396]					8	25600	12727	5996	0.735865	0.397307	
3	10	1	0	4	8	983	368	[942,273,1044,446]					3	8783	4113	3892	0.584846	0.313166	
3	10	1	0	4	9	776	321	[626,276,833,359]					6	20356	11864	4992	0.669913	0.382369	
3	10	1	0	4	10	1324	349	[1300,324,1346,370]					1	2493	1333	1182	0.702814	0.488262	
3	10	1	0	4	11	55	377	[47,370,63,384]					1	3722	1421	172	0.943735	0.71586	
3	10	1	0	4	12	347	426	[263,374,412,481]					3	8666	6670	5122	0.635932	0.370728	
3	10	1	0	4	13	58	418	[41,376,103,433]					3	14162	4960	1169	0.810525	0.472277	
3	10	1	0	4	14	1311	578	[1255,401,1353,664]					11	31567	18070	11063	0.710324	0.468731	
3	10	1	0	4	15	1038	436	[1017,422,1071,457]					2	6636	3625	1076	0.860523	0.482129	
3	10	1	0	4	16	443	439	[427,425,471,455]					1	5751	3510	817	0.795758	0.588865	
3	10	1	0	4	17	39	441	[32,436,46,447]					1	4945	1434	146	0.930103	0.669534	
3	10	1	0	4	18	960	537	[932,513,1035,568]					3	10052	4583	2420	0.75392	0.485443	
3	10	1	0	4	19	525	632	[495,583,572,656]					1	1477	1322	2287	0.459695	0.359033	
3	10	1	0	4	20	1158	695	[936,590,1195,915]					16	67927	32575	12960	0.790637	0.519724	
3	10	1	0	4	21	239	686	[105,618,317,742]					7	28019	13133	11116	0.732084	0.478456	
3	10	1	0	4	22	699	760	[572,639,771,839]					13	59729	24154	14287	0.768851	0.482937	
3	10	1	0	4	23	489	740	[468,683,511,786]					1	1522	1324	1684	0.445667	0.197896	
3	10	1	0	4	24	1261	772	[1239,704,1326,820]					4	15854	6812	2581	0.776108	0.440531	
3	10	1	0	4	25	1176	867	[1132,783,1204,920]					2	7915	5779	3414	0.692284	0.378823	
3	10	1	0	4	26	33	823	[9,785,56,854]					3	10303	4172	1794	0.842801	0.583277	
3	10	1	0	4	27	314	825	[276,802,350,876]					2	6279	2885	2743	0.667143	0.466101	
3	10	1	0	4	28	247	959	[129,808,337,1013]					14	40783	19613	18017	0.688079	0.44996	
3	10	1	0	4	29	1347	816	[1341,809,1353,822]					1	4921	1353	126	1.03401	0.782154	
3	10	1	0	4	30	418	902	[346,838,499,968]					7	22800	13444	7142	0.65001	0.379641	
3	10	1	0	4	31	646	975	[578,869,750,1017]					9	27100	13274	9886	0.734992	0.485501	
3	10	1	0	4	32	282	881	[273,872,301,892]					1	3201	1531	412	0.921293	0.604551	
3	10	1	0	4	33	285	998	[267,952,340,1016]					2	4509	2772	2124	0.720334	0.56639	
3	10	1	0	4	34	828	970	[817,960,843,981]					1	3694	1363	460	0.920694	0.653146	
3	10	1	0	4	35	988	984	[969,971,1004,997]					1	4564	1398	618	0.907152	0.617842	
3	10	1	0	5	1	845	55	[791,5,938,96]					4	12316	7288	5458	0.652283	0.363577	
3	10	1	0	5	2	187	51	[139,16,245,83]					2	4712	2887	4444	0.66869	0.498158	
3	10	1	0	5	3	263	30	[252,19,283,45]					1	2356	1419	633	0.840436	0.598828	
3	10	1	0	5	4	686	104	[658,24,718,162]					4	10491	7066	2157	0.75741	0.408425	
3	10	1	0	5	5	173	134	[21,32,232,198]					8	31256	12048	10743	0.723867	0.42446	
3	10	1	0	5	6	532	162	[478,117,570,194]					2	6124	4517	2229	0.634599	0.336334	
3	10	1	0	5	7	12	160	[7,155,19,166]					1	4357	1427	110	0.979457	0.819232	
3	10	1	0	5	8	1342	192	[1311,177,1353,222]					1	2486	1636	820	0.679478	0.320035	
3	10	1	0	5	9	628	214	[594,181,687,269]					1	4537	2690	3243	0.568495	0.428647	
3	10	1	0	5	10	1291	328	[1250,239,1356,437]					3	12296	4809	6224	0.52231	0.261749	
3	10	1	0	5	11	185	263	[171,250,198,279]					1	4760	1543	560	0.945026	0.739205	
3	10	1	0	5	12	460	305	[450,295,471,319]					1	3247	2328	358	0.996957	0.675463	
3	10	1	0	5	13	192	363	[173,300,207,421]					1	4328	1841	1994	0.525011	0.210338	
3	10	1	0	5	14	786	380	[723,339,845,459]					6	16725	9958	5806	0.728315	0.471223	
3	10	1	0	5	15	531	455	[500,399,562,493]					2	5754	3463	1643	0.672883	0.405658	
3	10	1	0	5	16	978	465	[949,452,991,504]					1	3324	2011	869	0.600012	0.358787	
3	10	1	0	5	17	1081	552	[1054,520,1101,589]					2	5079	2822	1468	0.662781	0.38004	
3	10	1	0	5	18	1131	564	[1104,543,1153,589]					3	18903	7947	1575	0.799058	0.485249	
3	10	1	0	5	19	1009	568	[989,544,1038,607]					1	2860	1359	1335	0.665592	0.448401	
3	10	1	0	5	20	477	604	[438,587,498,631]					2	4995	2728	1471	0.830831	0.518769	
3	10	1	0	5	21	930	647	[908,626,955,666]					2	11612	3265	1320	0.918252	0.585586	
3	10	1	0	5	22	900	675	[887,643,912,713]					1	3308	1361	934	0.628006	0.279576	
3	10	1	0	5	23	36	721	[15,696,94,752]					3	10756	5137	2443	0.829835	0.571512	
3	10	1	0	5	24	278	757	[187,741,334,776]					2	8493	6126	2973	0.637362	0.284175	
3	10	1	0	5	25	1304	973	[1217,805,1355,1008]					4	11050	7407	8752	0.581992	0.370218	
3	10	1	0	5	26	1269	820	[1262,813,1277,831]					1	4184	1440	209	1.01024	0.707107	
3	10	1	0	5	27	603	921	[589,889,696,946]					3	6846	5178	1908	0.701217	0.296856	
3	10	1	0	5	28	1002	946	[868,899,1163,1017]					18	58058	28617	13561	0.804721	0.516322	
3	10	1	0	5	29	351	930	[313,911,383,949]					1	5249	2004	1396	0.704132	0.429568	
3	10	1	0	5	30	90	928	[81,920,99,936]					1	4810	1448	230	1.01647	0.745145	
3	10	1	0	5	31	835	937	[825,923,854,975]					1	3276	1468	747	0.722504	0.299714	
3	10	1	0	5	32	282	995	[248,967,299,1012]					1	1767	1396	1116	0.700902	0.398287	
3	10	1	0	5	33	1235	1009	[1224,998,1247,1021]					1	3633	3422	430	0.977959	0.8	
3	10	1	0	6	1	997	65	[951,6,1021,102]					3	10653	4233	2352	0.677383	0.455356	
3	10	1	0	6	2	1226	192	[1124,14,1338,229]					17	40959	30754	16985	0.750293	0.486743	
3	10	1	0	6	3	852	35	[839,24,866,46]					1	3603	1398	449	0.969365	0.728811	
3	10	1	0	6	4	487	59	[391,27,594,123]					7	22343	11035	6778	0.77119	0.492407	
3	10	1	0	6	5	749	63	[727,50,764,90]					2	7419	2774	832	0.961918	0.754378	
3	10	1	0	6	6	55	108	[32,87,117,121]					1	2139	1362	1147	0.533926	0.180599	
3	10	1	0	6	7	942	180	[910,162,969,209]					1	2621	1377	1199	0.703258	0.346729	
3	10	1	0	6	8	832	228	[806,214,849,243]					2	7001	2760	931	0.917019	0.655333	
3	10	1	0	6	9	632	335	[501,243,722,365]					8	21125	17230	8014	0.708205	0.449251	
3	10	1	0	6	10	143	300	[108,249,188,405]					4	12950	5894	3399	0.799631	0.478868	
3	10	1	0	6	11	1147	336	[847,262,1243,860]					62	191453	109376	68712	0.704133	0.436456	
3	10	1	0	6	12	494	287	[437,266,514,307]					1	2286	1733	1397	0.563459	0.259833	
3	10	1	0	6	13	869	443	[778,344,912,473]					4	16852	6384	4957	0.633064	0.385886	
3	10	1	0	6	14	171	456	[110,414,251,500]					4	18478	5701	5255	0.770545	0.489464	
3	10	1	0	6	15	661	478	[588,416,718,545]					3	10838	4856	4851	0.69466	0.346451	
3	10	1	0	6	16	419	460	[301,427,446,597]					7	31313	19102	7107	0.765771	0.519935	
3	10	1	0	6	17	1147	479	[1126,465,1164,494]					1	3647	1360	635	0.77284	0.448603	
3	10	1	0	6	18	513	711	[461,524,663,810]					7	19191	9889	12019	0.604184	0.348604	
3	10	1	0	6	19	528	557	[511,537,555,576]					2	11782	7695	1147	0.857909	0.548243	
3	10	1	0	6	20	770	590	[746,562,806,619]					1	2603	1337	1876	0.762649	0.552725	
3	10	1	0	6	21	720	697	[659,646,765,766]					5	17207	8501	4511	0.771179	0.466844	
3	10	1	0	6	22	262	710	[251,687,277,734]					2	5510	2696	738	0.857277	0.484841	
3	10	1	0	6	23	1298	729	[1207,695,1336,830]					7	29488	12247	5573	0.775724	0.460773	
3	10	1	0	6	24	635	803	[594,765,694,883]					7	23673	11286	5054	0.792344	0.518372	
3	10	1	0	6	25	541	872	[529,859,554,892]					2	8562	2907	596	0.849009	0.544451	
3	10	1	0	6	26	781	898	[661,870,803,1015]					4	15826	5500	3729	0.753601	0.403265	
3	10	1	0	6	27	192	968	[177,954,204,984]					2	6564	2822	544	0.809595	0.477706	
3	10	1	0	6	28	449	1000	[317,975,497,1021]					4	14488	12086	3597	0.701077	0.40371	
3	10	1	0	7	1	1216	59	[1152,19,1334,195]					9	21295	14709	8097	0.724125	0.421873	
3	10	1	0	7	2	354	198	[241,60,449,352]					16	51168	28901	17423	0.740983	0.48609	
3	10	1	0	7	3	892	229	[848,180,1069,318]					7	20899	11834	8439	0.784653	0.49976	
3	10	1	0	7	4	168	199	[154,186,181,215]					1	4346	3112	600	0.942297	0.755087	
3	10	1	0	7	5	156	330	[141,218,203,367]					2	6970	3855	2086	0.601033	0.284907	
3	10	1	0	7	6	1222	326	[1167,295,1335,366]					6	24000	14292	5287	0.818194	0.540478	
3	10	1	0	7	7	306	333	[281,311,339,350]					2	7588	3175	1125	0.711709	0.478057	
3	10	1	0	7	8	381	392	[343,366,406,417]					2	8178	2665	1898	0.738135	0.476857	
3	10	1	0	7	9	58	455	[33,435,80,476]					1	5290	3583	1370	0.847123	0.712446	
3	10	1	0	7	10	1003	460	[971,438,1025,496]					1	2585	2260	1664	0.695907	0.517161	
3	10	1	0	7	11	119	540	[89,498,172,565]					1	2520	1475	955	0.460444	0.125763	
3	10	1	0	7	12	1289	734	[1276,714,1321,802]					1	1838	1345	1565	0.616352	0.242137	
3	10	1	0	7	13	166	760	[144,715,190,776]					1	2641	1295	1423	0.555944	0.392374	
3	10	1	0	7	14	304	740	[291,717,321,759]					1	3965	1306	694	0.787191	0.480936	
3	10	1	0	7	15	404	737	[390,723,420,752]					1	5135	1357	643	0.929347	0.761462	
3	10	1	0	7	16	851	783	[762,735,874,842]					2	6763	2661	1867	0.511809	0.218589	
3	10	1	0	7	17	28	757	[17,746,39,768]					1	4581	1361	359	0.960991	0.784465	
3	10	1	0	7	18	387	855	[346,826,433,910]					4	11282	5673	2338	0.725037	0.381901	
3	10	1	0	7	19	170	892	[157,877,183,908]					1	3595	1312	594	0.898409	0.67179	
3	10	1	0	7	20	1327	941	[1291,918,1351,1010]					1	2108	2088	2169	0.52497	0.4235	
3	10	1	0	8	1	391	29	[353,5,468,65]					3	7705	5545	2745	0.685161	0.36061	
3	10	1	0	8	2	640	50	[626,38,653,62]					1	3468	1460	477	0.957101	0.721539	
3	10	1	0	8	3	1180	83	[1136,38,1231,116]					5	21801	12130	3242	0.788838	0.465662	
3	10	1	0	8	4	874	86	[844,58,915,116]					2	7407	2939	1478	0.703343	0.314801	
3	10	1	0	8	5	105	162	[15,73,160,267]					2	3843	2775	11523	0.521319	0.322076	
3	10	1	0	8	6	135	95	[117,80,151,112]					1	5443	2237	843	0.915994	0.700739	
3	10	1	0	8	7	456	132	[422,84,503,194]					2	6355	2950	3036	0.64071	0.327109	
3	10	1	0	8	8	882	182	[865,164,901,204]					1	3767	2096	953	0.910237	0.680626	
3	10	1	0	8	9	269	222	[246,204,296,243]					1	7855	2790	1372	0.908601	0.655203	
3	10	1	0	8	10	408	269	[395,256,425,282]					1	5262	1416	585	0.983812	0.750504	
3	10	1	0	8	11	1091	283	[1080,273,1102,296]					1	3784	1836	373	0.983032	0.775738	
3	10	1	0	8	12	315	315	[97,279,334,354]					5	21256	9253	4460	0.680742	0.401605	
3	10	1	0	8	13	1198	311	[1179,288,1247,343]					2	4543	3543	1570	0.780298	0.473445	
3	10	1	0	8	14	447	320	[416,300,465,354]					1	2886	1387	963	0.619176	0.266194	
3	10	1	0	8	15	809	363	[714,304,931,402]					5	14807	8877	6098	0.717889	0.460322	
3	10	1	0	8	16	363	411	[310,378,390,463]					3	9822	4727	2414	0.776217	0.466714	
3	10	1	0	8	17	382	454	[311,415,545,709]					14	43092	25679	14707	0.7117	0.442567	
3	10	1	0	8	18	326	590	[309,551,337,630]					1	2674	2774	1018	0.541534	0.249598	
3	10	1	0	8	19	1328	596	[1315,585,1341,611]					1	3529	1979	414	0.923949	0.642448	
3	10	1	0	8	20	608	639	[594,613,626,674]					1	3278	1349	1136	0.691747	0.383709	
3	10	1	0	8	21	422	642	[400,614,444,677]					2	7681	3081	1209	0.718375	0.357824	
3	10	1	0	8	22	338	633	[331,627,345,640]					1	4095	1403	157	1.0035	0.784465	
3	10	1	0	8	23	258	706	[201,657,353,773]					3	11526	4620	5835	0.664736	0.391475	
3	10	1	0	8	24	759	691	[714,658,796,708]					4	17877	5823	1757	0.744914	0.4498	
3	10	1	0	8	25	874	737	[859,690,910,750]					2	4323	2692	923	0.795015	0.376038	
3	10	1	0	8	26	453	746	[359,715,473,819]					2	6877	4199	2808	0.607262	0.3173	
3	10	1	0	8	27	645	766	[552,726,701,953]					10	31170	19998	13374	0.733604	0.46594	
3	10	1	0	8	28	1189	746	[1168,731,1219,761]					1	4158	1453	1003	0.761689	0.491806	
3	10	1	0	8	29	256	806	[177,782,296,866]					3	10321	5766	2350	0.740847	0.428133	
